epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
44.0,1e-05,0.2824978579897784,0.6940168952423075,0.8036706178326296,0.5735351417968476,0.4015496118138897,0.5146625982754301
45.0,1e-05,0.27662072566846,0.6961696061713698,0.8068445668779897,0.6149398320900329,0.36403802377733296,0.4755331623535855
46.0,1e-05,0.27623769017704664,0.6950368071950901,0.8069075107270011,0.5555151437362554,0.41033390615438614,0.5295280246931537
47.0,1e-05,0.27207215798832746,0.6991597627822662,0.811374166137448,0.5640438386362882,0.4037598682533606,0.5211759563695143
48.0,1e-05,0.25907758985647417,0.7053591363833819,0.8170803930241767,0.589399003709843,0.3934654714541018,0.5103090097930718
49.0,1e-05,0.2640032858820969,0.7045790077668458,0.817466343825913,0.5495534787413082,0.42130057447159813,0.5443620163875416
50.0,1e-05,0.2582241017506195,0.7014760268280107,0.8153039062025544,0.5932282278545542,0.3855539609407358,0.5043300432380589
51.0,1e-05,0.2601173952782551,0.7022437150316773,0.8163520899080933,0.5428294152151266,0.4235781301991062,0.5489974612472702
52.0,1e-05,0.253297405923931,0.7051615786963267,0.8193642592673297,0.5663844729106151,0.4028053333307051,0.5266243720417977
53.0,1e-05,0.24998487271206768,0.7071760374042408,0.8214140674629579,0.5521627003266141,0.4121004680121415,0.5373475031777533
54.0,1e-05,0.25359459904961923,0.7035156788972726,0.8186381626807556,0.5700266765418396,0.4047320315098163,0.5250972782283415
55.0,1e-05,0.24402319894383853,0.7103645324333838,0.8231991674375067,0.5587032745411713,0.4186467616717953,0.54422489332172
56.0,1e-05,0.2484180421154682,0.7084282739991562,0.8224274954995214,0.5722122642988733,0.409565593725892,0.5340021377957951
57.0,1e-05,0.24261456635253648,0.7146289002382091,0.8275424641712048,0.5428514933793893,0.42834777481146524,0.5556354001275303
58.0,1e-05,0.23701863334812062,0.7174892709953009,0.8288898719654781,0.5732445032508285,0.40860168199000024,0.5316347636409654
59.0,1e-05,0.2429309231154998,0.7104995223391847,0.8241862240478574,0.5483973248981443,0.42067965315062583,0.5465637114427888
60.0,1e-05,0.24030571723122326,0.7129653876771752,0.8260496304425535,0.5430983081297677,0.4241691153904226,0.5508423910436558
61.0,1e-05,0.23476332715037246,0.7179477965428176,0.8295013139853391,0.592980598117791,0.39962347948556437,0.5181364420613338
62.0,1e-05,0.24301912921296187,0.7105656997146873,0.8248957080299238,0.5498883926790524,0.42030238192367,0.5485254420717578
63.0,1e-05,0.23933625990031598,0.7109353136926677,0.8248590938927732,0.5508829479253889,0.42060823183845836,0.5443728495354435
64.0,1e-05,0.23731971198932825,0.7160482656521382,0.8283063670536126,0.5759764203643487,0.4114898838536778,0.5308585730654978
65.0,1e-05,0.23339035805158437,0.7192356872199012,0.8305517131531949,0.5597379807877905,0.4183852061804526,0.5407019569318045
66.0,1e-05,0.23535059148771892,0.7142939825421459,0.8273306713445662,0.5548896211359755,0.41588316036166906,0.5428715193312347
67.0,1e-05,0.23202415281844727,0.7175118917763008,0.8293299501821316,0.5592739119119374,0.41251830070009415,0.5401723096745575
68.0,1e-05,0.23274250199153007,0.7144749938217595,0.8273805634619246,0.5415122968698639,0.4261187871671503,0.5532645606391947
69.0,1e-05,0.22382715938534647,0.7266291443706033,0.8361225048860247,0.5800010668426298,0.4028247614598505,0.5262095272471555
70.0,1e-05,0.22421053055183243,0.7261965360557024,0.8354396181019984,0.5836892007547786,0.4010310942603075,0.5251578604038416
71.0,1e-05,0.22456841778910452,0.7250767685828798,0.8347943857294517,0.5613195502355468,0.4194911446021236,0.5466743746569939
72.0,1e-05,0.2279509977045349,0.7239923216226594,0.8341572610737676,0.5904294608205491,0.3787853658869894,0.5012227853008522
73.0,1e-05,0.23390641242438218,0.7157913733231834,0.8281415248334217,0.5783394335207077,0.4097282701243235,0.5304321847088954
74.0,1e-05,0.23194762864911608,0.7182112492846595,0.8303077326090008,0.5532465851774403,0.4209225932126356,0.545572123199626
75.0,1e-05,0.2225893112452089,0.7256093785165143,0.8350716222071467,0.5819992733417253,0.3996010943903191,0.5242911885465811
76.0,1e-05,0.2263150572690536,0.7260080651324865,0.8353187548233675,0.6005035237873821,0.3877329167580388,0.5091494521419125
77.0,1e-05,0.22186852708006044,0.7277655871579395,0.8372052500830803,0.5867329622113627,0.4089658370517071,0.532130168352335
78.0,1e-05,0.22301683841238146,0.7249875251148,0.8349672598179291,0.5557307941201985,0.41066288864917694,0.5365037705175733
79.0,1e-05,0.22115833979698407,0.727175120742463,0.8362413291976415,0.5515767640732472,0.4233529149380854,0.5483395564146422
80.0,1e-05,0.22411957543812336,0.7203768114296626,0.8313129338651246,0.5762512898133472,0.41492938105656324,0.5381263567577617
