epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
44.0,1e-05,0.6882647934077273,0.6313747088095764,0.22870059910316057,0.8246054606500015,0.345652349870123,0.21300910500640804
45.0,1e-05,0.6649698758694611,0.6403469709082948,0.32921701913271745,0.7796793831979008,0.39243420469782536,0.26404833321244814
46.0,1e-05,0.638230659078413,0.6497926064308561,0.4159813238565894,0.7567288636641825,0.396963362140719,0.29046011424088447
47.0,1e-05,0.61073081193198,0.6700898287541733,0.5191364439083104,0.7466813205114378,0.38728867786573334,0.3053661067618985
48.0,1e-05,0.5838267153665402,0.6740346916464125,0.5557721411835471,0.7834667819257914,0.33803755554704507,0.2742465098433529
49.0,1e-05,0.5586161001028787,0.6732090418363368,0.5843647960175626,0.7134705607278155,0.3848597007728521,0.3429200592964611
50.0,1e-05,0.5286715270900174,0.6859864115577503,0.6171455094867876,0.7180777165494973,0.3918671701370881,0.3493188149826374
51.0,1e-05,0.5020540048693093,0.6935429227805643,0.6459952556461391,0.6917980532760454,0.3949456115049586,0.3768999981536585
52.0,1e-05,0.4798462750166439,0.6931526089847931,0.6680919221047869,0.6875459127176821,0.3930210976645528,0.38970914274665797
53.0,1e-05,0.45704542719334496,0.6934896060847968,0.6862960427395621,0.6635661252443567,0.3841190425759262,0.4098841357431233
54.0,1e-05,0.4329029485346094,0.7002106689799342,0.7083591841431897,0.6827351423000718,0.3739518385076531,0.39889202154105496
55.0,1e-05,0.4153896099881049,0.6975851119466793,0.7227770706171073,0.6580468917464379,0.3905549983161631,0.4244649416035668
56.0,1e-05,0.39526303067221136,0.7059303723212915,0.741205472907291,0.6312937622236531,0.3948286009511614,0.44776700506419576
57.0,1e-05,0.37646284509671235,0.7041972013281473,0.7520154047699885,0.645676100630646,0.39079883958753653,0.4366001286444392
58.0,1e-05,0.36244402567056777,0.7061894531253229,0.7632841581370795,0.6393228957595908,0.38079090834499457,0.44705815281478045
59.0,1e-05,0.34856148029633094,0.7087340433942702,0.7738847156318089,0.6515918860053704,0.38482202094383205,0.45225723767248177
60.0,1e-05,0.32672024799669874,0.714869220609643,0.7849130758664873,0.6297514399022578,0.37992459325914196,0.46256815880303326
61.0,1e-05,0.3158451249302727,0.7170479634343718,0.7930390251674863,0.6176324823712991,0.3820719526707609,0.46956902881865564
